id,production_countries
1934,US
110643,
11881,US
13764,US
24951,"CA, US"
8879,US
1369,US
1368,US
1370,US
10303,US
9326,"MX, US"
10328,US
11285,US
1367,US
1371,US
1374,US
1375,US
15196,US
11904,US
215875,
15596,US
13818,US
29968,US
44326,US
1885,US
8856,US
10495,US
5825,US
9489,US
16885,"IE, GB"
76857,GB
8741,"CA, US"
9276,US
9822,US
39314,US
10312,US
9441,US
9422,US
125582,
24525,US
10368,"GB, IT"
11365,"DE, JP, GB"
140897,US
31662,US
36136,US
1363,US
46992,GB
825,US
22913,GB
15556,US
28902,US
14709,US
9423,"US, GB, DE, JP, FR"
14443,US
10658,US
6917,"CA, US"
40729,"CA, US"
24086,
11815,US
9426,"CA, GB, US"
10344,"CA, US"
15698,US
2620,US
30497,US
16337,US
25018,US
16780,US
12151,US
25438,US
33278,US
274253,US
192,"FR, IT, DE"
10945,US
10013,US
9671,AU
9396,"AU, US"
11038,US
12278,US
11873,US
18588,US
10015,US
12715,US
8388,US
45712,US
6187,FR
8129,"DE, GB, ES, IT, FR"
1618,GB
10722,"IT, ES"
296543,
10314,US
125548,US
47139,US
11167,GB
170187,
2112,US
16172,US
111794,US
9524,"AT, DE"
20595,US
16306,"CZ, FR"
11622,US
10207,US
9849,US
82865,
18892,US
13466,US
1542,US
43978,"IR, FR"
15256,US
8224,US
18417,US
12479,US
15031,
15209,US
26425,"FR, US"
1847,US
42113,JP
8913,US
10906,US
25748,US
25749,US
8769,US
14742,US
15856,US
10671,US
27932,US
7227,US
10670,US
5919,US
33518,US
40160,US
2362,US
10803,US
871,US
1685,US
1705,US
1688,US
1687,US
166680,US
11123,US
29723,US
31638,US
113286,
9535,"AU, US"
9455,US
796,US
100,GB
47501,US
77936,"BE, FR, LU"
84586,
30943,US
107946,
7341,US
10350,"LU, US"
11772,"GB, US"
9540,"CA, US"
31503,US
11773,GB
30202,GB
22345,US
53685,
1567,FR
1641,US
47288,US
10212,"CZ, GB, US"
10354,US
11526,"FR, DE"
8583,US
123728,
16520,US
16508,US
11374,US
16379,US
125123,GB
28029,"AU, US"
603,"AU, US"
4951,US
65749,"AR, ES"
8970,US
9840,FR
186705,
30950,"FR, ES, GB"
70687,
11660,GB
9430,US
11355,US
18764,HK
9465,US
27455,US
1414,ES
49981,"DE, US"
6522,US
114719,US
10209,"FR, GB"
25512,FR
143299,
22826,"IT, FR"
1902,ES
445590,"DE, PL, FR"
6396,US
39964,US
12596,"DE, US"
9451,US
1946,"CA, FR, GB"
89522,
42230,HK
139445,CA
74140,
1844,"GB, US"
6552,US
24584,GB
213985,
25471,"CN, HK"
4154,"US, VN"
28519,"GB, US"
3309,US
18462,US
28941,US
18252,US
8592,US
564,US
13852,AU
140519,
25232,"CA, IE"
33194,"CN, HK, US, TW"
10210,"IT, US, GB"
53862,US
17962,JP
9460,HK
4927,US
122190,
1893,US
31342,US
44297,"IT, GB"
95627,US
8785,PL
15849,US
18990,GB
29242,US
29243,US
31498,US
29239,US
15660,US
1924,"GB, US"
8536,"GB, US"
9531,"GB, US"
11411,"GB, US"
138,US
30793,US
3103,US
3035,US
3077,US
3074,US
3076,US
3079,GB
32023,US
13666,US
29794,"GB, US"
9077,US
36685,"GB, US"
43391,US
30168,US
10785,US
19483,US
8974,US
29959,US
11549,US
18158,US
27625,US
41516,US
17918,US
37305,US
18784,US
509,"GB, US"
1090,US
24858,"FR, DE, GR, IT"
15059,"GB, US"
55912,"ES, US, GB, FR, DE"
12117,US
11779,"CU, DE, FR, GB, US"
41730,US
84198,US
100568,
13533,US
62676,
817,US
265966,"US, CA"
91598,
14283,"CA, IT, GB"
37135,US
2275,"DE, US"
68426,US
24137,"GB, US"
10376,IT
104,DE
15800,US
9032,US
13821,AU
9421,FR
55955,GB
67067,AU
6488,US
9473,US
8487,US
10279,US
125263,
2767,FR
78568,FR
2105,US
1073,US
10239,FR
10208,US
2667,US
48958,"GB, US"
345,"GB, US"
9825,US
16158,US
133575,US
620,US
2978,US
10490,US
11618,US
332,US
1812,US
8914,"AU, US"
9824,US
4806,US
33430,
247,US
10056,US
967,US
802,"GB, US"
3175,"GB, US"
147,FR
1628,FR
21185,"EC, US"
11120,US
10136,US
32060,US
48686,US
48259,US
873,US
48660,US
26789,US
3934,FR
108312,US
198469,
11416,"FR, GB"
10776,US
24452,US
9710,US
31924,US
30890,US
24081,US
20242,US
39074,US
66194,US
2115,US
23599,US
3526,US
41166,"GB, US"
16406,"CA, FR, US"
197239,
10386,US
745,US
913,US
912,US
12229,GB
67323,
91076,"ES, US, JP"
89861,"GB, IN"
19457,US
11353,US
17707,US
9781,US
102489,"FR, ES"
18212,CA
13817,AU
126996,IT
38715,US
48781,"US, CA, DE"
12185,US
29056,US
26857,US
28501,US
29030,"GB, US"
25319,"GB, US"
29074,US
24103,GB
10552,US
9267,GB
10766,US
10768,"GB, US"
813,US
2665,US
9406,"FR, GB, LU, NL, US"
11418,US
11153,US
14170,US
2280,US
11077,US
28597,US
22611,JP
39780,"AU, GB, US"
10396,US
9944,US
850,"US, CA"
10154,"GB, US"
10342,US
10366,US
9349,US
15122,US
10494,JP
126152,US
22314,US
51679,
35813,US
11037,"CA, US"
11955,"CA, IL"
2038,"GB, US"
28737,
11963,US
141489,
53761,US
9096,US
91893,DE
113273,
103793,
1911,US
2900,US
17709,US
37718,US
47144,"RS, FR, GR, MK, TR"
104896,
30964,"FR, GB, US"
52366,FR
6373,GB
2162,US
14578,US
40694,GB
4338,US
49184,"LB, BE, FR, NO"
10307,US
11601,US
18621,US
1075,"RS, RO, DE, AT, FR"
21719,US
40879,"FR, US"
47951,JP
43832,US
47697,"FR, IT, MA, US"
49792,US
77064,
26522,US
23761,US
24097,US
42114,US
28295,US
12105,"GB, US"
14,US
24128,US
11001,"DE, US"
10390,US
9453,"IT, US"
704,GB
35122,"GB, US"
142132,"GB, US"
24153,US
11797,US
18086,US
124475,
17887,US
10669,US
11527,"GB, US"
42848,US
40867,US
1049,"FR, US"
28032,"IE, US"
11326,GB
28377,US
10975,HK
10974,"HK, HR"
10398,"CA, US"
2290,"FR, HU, US"
24071,US
62994,"CA, US"
60994,US
16112,US
32305,"BE, DE, US"
14429,US
15198,"CA, US"
6415,US
24066,US
21430,US
10381,GB
171982,
42486,US
60285,US
5622,IT
10349,US
42518,US
29787,US
9638,US
10576,US
12662,US
61369,US
11712,JP
12618,US
13824,CA
226,US
288772,
55107,"PT, FR"
69851,ES
10388,US
17198,US
44857,US
9346,US
861,US
14412,US
9377,US
11541,"AU, US"
2457,FR
11901,US
4929,US
85325,US
11230,HK
8416,"IT, DE, FR"
11054,US
851,GB
24453,
18254,US
56235,
20123,"BA, IT, GB"
16642,US
2593,FR
42020,ES
3086,US
16305,US
32255,US
48797,AR
19997,US
3767,US
17352,US
535,US
2731,FR
1654,"GB, US"
31043,US
14831,GB
658,"GB, US"
657,GB
646,GB
5689,US
391,"IT, DE, ES"
8052,US
772,US
65448,
65452,US
31650,US
73575,US
302579,US
550,"DE, US"
97537,
12220,US
1610,GB
53151,US
42881,US
29064,
404,US
42196,US
36819,GB
42726,FR
9343,"DE, PE"
16858,US
42006,CN
11562,US
10496,US
16162,US
8649,US
31306,US
10563,"AU, US"
14484,US
214735,US
94857,GB
32043,US
15247,GB
29251,US
5548,US
5549,US
856,US
38772,US
699,"GB, US"
709,"GB, US"
253,GB
13511,"IE, GB"
660,"BS, FR, GB, US"
46798,US
11377,US
26149,US
492,US
108346,"GB, US"
98480,US
128,JP
46286,US
8672,"DE, GB, FI, US"
8056,"BE, DE, FR, IL, NL, RO"
2020,US
9481,US
9008,US
14242,US
16129,CA
104103,FR
11489,"FR, BE"
28145,US
51371,US
18111,US
31361,US
11223,US
16281,US
16288,US
1694,US
476,US
37094,US
13555,US
961,US
73969,US
24831,US
64963,US
85160,US
25560,"IT, US"
21610,US
11878,JP
11510,US
11234,US
957,US
11886,US
37853,US
62204,"CA, FR, US"
11040,US
21849,US
1621,US
14035,CA
40771,US
40772,CA
40773,
11498,US
11790,GB
29371,US
276635,GB
47941,US
29048,GB
19052,US
21349,US
1832,US
10047,FR
10228,"JP, US"
47692,"CA, GB"
18561,US
144953,US
37426,US
51787,US
11663,"IE, GB, US"
13485,US
9289,US
9264,US
18222,US
124853,
11165,"JP, US"
4203,ES
24226,US
88875,US
11379,US
29154,US
2039,US
77915,US
11943,US
11481,GB
2690,US
20565,GB
27141,US
10399,GB
90762,MK
2668,"DE, US"
36643,"GB, US"
99,"ES, FR"
159569,"US, DE"
77010,FR
25898,US
9647,US
11787,US
5156,IT
24276,US
11953,JP
44662,JP
29005,US
26371,GB
596,US
52470,US
20334,US
11393,US
31121,US
293,US
10998,US
12235,US
36094,US
9013,US
11005,US
59820,US
2924,US
177,US
38557,US
42087,US
13681,US
34760,US
9946,US
863,US
31582,US
125520,"GB, US"
22267,US
55123,US
5486,IT
10411,US
41462,US
1718,US
28604,US
15506,
20024,"US, GB"
78256,GB
13787,"AU, US"
54933,US
9684,US
9586,US
41638,
70801,US
33015,US
777,FR
21887,US
5652,US
19664,US
32331,US
76083,US
32628,US
32669,US
18161,US
31681,US
33666,US
32274,US
10402,US
497,US
1715,US
35118,
42739,"IT, GB"
26162,US
25188,US
15515,US
75888,US
1439,"MY, US"
2277,"DE, US"
10137,"DE, US"
10387,"CN, FR, JP"
49948,US
334,US
30237,"GB, RU, US"
50116,"FR, GB, US"
46435,"GB, US"
94260,
22213,US
47070,US
36492,US
624,US
26578,"GB, US"
415072,US
43103,GB
43194,IT
9563,US
1850,US
926,US
1213,US
10471,US
10400,US
10397,"IE, US"
20761,US
12524,"GB, IT, US"
28216,
36773,US
30814,US
10219,US
3558,"DE, US"
104878,
41276,
17908,US
10384,"CH, US"
125317,
48233,
10236,US
71067,US
632,US
11851,US
5924,US
33734,US
14886,US
26617,US
11900,DE
10493,"AU, US"
16241,"GB, US"
27632,IT
22160,US
4460,US
9644,US
43455,US
13342,US
35119,"AU, US"
21256,US
14919,US
14040,US
75641,GB
17343,"DE, ES"
22692,US
47620,US
2990,US
38775,US
10831,GB
21193,"IT, FR"
33078,"GB, NL"
16672,JP
10472,US
123277,
79474,ES
97805,
53714,GB
21489,"DE, GB"
51392,
32600,US
110479,GB
299121,US
13005,US
65134,
121738,
18681,"AU, CA, GB"
75531,US
20468,
14521,"BT, US"
46835,"CA, FR, MX, ES, US"
10406,US
14741,US
32015,"RU, CU"
1883,US
2005,US
6279,US
11087,US
7305,US
24735,US
9475,US
8872,US
8873,US
11287,US
9869,US
619,US
9374,US
11259,US
8293,GB
11068,US
1923,US
10158,US
10206,US
11782,HK
10086,BE
9367,"MX, US"
9876,US
10326,US
16562,US
9609,US
12143,US
4234,US
9605,US
8374,"CA, US"
29076,US
80471,
49477,
121940,US
28156,US
113096,
106837,GB
24349,US
27841,US
1907,"GB, US"
15489,US
15655,US
68546,"FR, GB, US"
36210,CN
279444,US
77908,US
22342,US
96484,
30062,US
62463,GB
25934,GB
101383,
14181,US
10385,"DE, US"
2787,US
2069,"CA, US"
61416,GB
79515,US
14839,US
42186,US
28978,US
901,US
25010,US
36208,US
10098,US
18264,US
291861,US
33374,US
43368,US
127602,GB
2155,US
11004,"DE, JP, GB, US"
25212,US
36048,US
139,"DK, SE"
210307,
47816,US
20682,US
25166,US
1831,US
10416,US
14271,US
4816,US
19958,AU
28569,US
2193,US
64871,US
54575,GB
11016,US
23020,US
54195,GB
139058,GB
20423,US
10839,"DE, GB"
36489,US
24481,US
11296,US
61651,US
28172,US
57855,
28180,US
14280,US
72086,"SE, US"
149687,US
29478,US
28177,US
64166,US
73642,
2067,US
622,"FR, PT, ES"
110666,
28463,"BG, ES, FR, RU"
12186,US
20283,US
5693,US
287,US
968,US
838,US
16958,US
3114,US
31938,US
12501,US
22650,"FR, IT"
31618,"JP, US"
42232,US
15873,US
26928,US
68427,"GB, US"
25392,US
67455,FR
22178,US
48213,"FR, DE, GB"
35412,US
43463,US
59939,
159727,GB
244151,
8333,US
19259,US
820,US
11718,US
8989,US
32031,US
58048,GB
26827,US
11157,US
28370,US
918,US
61178,US
11176,US
14900,GB
11899,"GB, US"
36536,US
18890,US
19736,US
123047,"GB, US"
24575,GB
16535,US
10971,GB
23928,US
31336,"FR, BE, CH"
462,US
9532,US
117259,
78231,GB
2383,"FR, US"
25503,US
53879,US
1396,RU
11570,US
1541,US
150043,
17443,US
8469,US
27995,US
36739,US
925,US
41823,US
1713,US
26170,US
30547,US
54825,GB
13939,US
14373,US
24873,US
26263,US
34746,"CA, US"
996,US
9079,US
1496,US
1498,"HK, US"
1497,"HK, US"
1499,"HK, US"
1880,US
33762,US
103960,US
11690,US
29143,US
35292,US
36652,US
801,US
104301,US
11520,US
1879,US
2085,US
13539,US
16222,US
109479,
17078,IR
37722,"CA, US"
75892,"ES, US"
33516,GB
99008,US
9960,GB
3082,US
49338,
2102,"JP, US"
52961,US
12187,US
24748,US
990,US
1908,US
9764,"RU, JP"
840,US
39890,GB
42237,"FR, CH"
26689,US
25673,US
2291,US
13531,US
16620,US
526,US
13346,US
243,"GB, US"
10501,US
11478,"CA, US"
96167,
24212,GB
6644,US
41038,US
879,US
32613,"ES, GB"
39406,US
85689,US
31624,IT
17529,US
40841,US
118098,GB
1793,US
11327,"GB, US"
1700,US
54087,
34322,US
41659,US
593,RU
10774,US
10083,US
29786,US
11356,US
10747,US
38809,US
10559,US
20697,US
2621,US
10479,US
125709,
49721,FR
2006,US
184885,US
46625,"FR, DE, US"
17339,GB
26879,US
11305,"JP, US"
48211,"FR, IT"
28975,"IE, GB"
13665,US
12309,US
1552,US
106,US
10333,US
11027,"DE, US"
61560,FR
123757,US
27197,JP
10468,US
1359,"CA, US"
4967,US
31776,"CA, DE, US, GB"
10557,GB
27745,GB
19214,US
46686,JM
71402,US
13776,US
26291,US
10784,US
10242,US
27857,GB
16347,US
4825,US
11654,GB
10518,US
11977,US
18041,US
14736,US
3536,"FR, US"
1443,US
10424,US
80677,"IT, FR"
28971,US
49096,"FR, JP"
310431,US
40562,US
9456,"DE, US"
889,US
10564,US
15723,US
19600,"BR, US"
125537,US
452,"DK, FR, DE, IT, NL, SE"
68170,
36234,US
39283,US
65460,US
55667,US
31978,US
12476,US
5241,US
98,"GB, US"
21311,US
47724,"GB, US"
11129,"GB, IE"
117781,"FR, PT"
1058,US
37112,US
42159,US
16395,IT
50627,US
5608,"DE, RS"
38925,US
13105,US
22501,"FR, DE, HU, CH, GB"
5491,US
10560,US
19489,US
19419,
23531,US
10688,US
17889,US
18228,US
80351,US
18642,US
205054,US
39391,US
18644,US
31516,US
45827,US
5683,US
113279,
2094,US
14906,US
16176,GB
52770,US
12518,US
10567,US
10642,US
9285,US
10569,US
21879,US
98502,US
21484,"DE, FR"
24918,US
955,"DE, US"
8584,"HK, US"
47295,
11332,"DE, GB, LU, NL"
16093,US
29372,"MX, US"
962,US
5483,"DE, ES, IT, US"
21060,US
30588,US
668,"GB, US"
23518,US
691,"GB, US"
31353,FR
44018,FR
698,"FR, GB, US"
682,"GB, US"
28973,"GB, US"
28974,US
40685,US
22994,US
40639,US
499,"FR, IT"
9600,"DE, US"
120077,US
38006,GB
2768,US
42002,ES
40365,ES
24920,IT
21,US
10911,"GB, US"
10102,"FR, IT"
30308,US
38688,GB
26912,GB
26278,GB
26953,US
26954,US
26956,US
26957,US
26958,US
26959,US
26960,US
80287,US
6003,"IT, GB"
23939,US
46614,US
11072,US
23069,US
21299,US
38802,
13368,US
985,US
14002,US
541,US
21137,US
36724,US
938,"IT, ES, DE"
10648,US
11368,US
10875,US
2075,US
1551,US
22500,FR
10246,"US, CA"
19698,"CA, US"
23919,"CA, US"
18835,US
26554,US
15239,US
28165,US
28169,US
15762,US
169,US
865,US
9663,US
26889,US
10128,US
9659,AU
8810,AU
9355,AU
1727,US
635,US
10068,US
11495,US
11428,US
10117,US
35936,"ZA, GB, US, FR"
25562,US
51763,US
73079,US
38921,"CA, US"
35463,"JP, US"
9679,US
24587,
51333,"FR, GB, US"
17771,"AT, CA, DE, HU"
31610,US
60005,
10264,"FR, GB, US"
31657,US
29204,US
17814,US
11879,US
21128,US
482,US
592,US
31593,US
12611,US
14328,US
32047,US
9040,"IT, US"
25364,US
43002,US
5121,US
195,US
6978,US
3133,US
643,RU
10571,US
479,"DE, US"
7450,US
31023,ES
25636,"CA, US"
41160,GB
47439,"FR, IT, PT"
7443,GB
2123,US
2024,"DE, US"
17711,"DE, US"
2133,US
29946,"GB, US, FR"
25993,GB
28774,"GB, US"
46929,US
11598,US
9702,US
117026,US
9873,US
16820,US
14864,US
15379,US
12764,US
27352,US
8348,US
24099,US
17897,"GB, US"
28050,"IT, ES"
16094,US
16096,US
20343,US
13757,US
11822,DE
90980,US
26270,US
37744,US
494,US
493,US
12706,"DE, FR, IE, GB"
4244,US
4247,US
20770,US
1050,CN
1052,"GB, US, IT"
20540,US
23655,US
1788,US
32275,US
36657,US
44490,US
47585,CA
1448,GB
36047,US
2655,US
12599,"JP, US"
33828,FR
93,US
9278,US
90715,US
59181,US
22167,US
18118,US
11940,GB
24167,"IT, FR"
10276,US
19380,US
13783,AU
11624,US
15867,US
11686,US
29263,AR
46754,NO
18702,US
11830,JP
16110,"GB, US"
12107,US
10401,FR
32640,GB
10641,US
6282,US
9383,"DE, US"
5551,US
277726,
43079,IE
27723,"AU, US"
2360,"FR, GB"
28043,"FR, IT, US"
33468,US
21866,US
33408,US
11589,"RS, US"
15158,US
16139,US
16146,US
26515,US
11856,US
13567,US
10860,US
8420,FR
18391,US
20850,"DE, US"
39473,US
27452,US
77571,US
38548,US
20438,US
274868,
2211,DE
46991,"BE, FR, CH, LU"
201581,US
10391,US
14195,"FR, US"
15665,
45905,"GB, US"
10393,US
18168,"IE, GB, US"
8843,"DE, US"
10643,JP
23618,US
117262,US
30946,US
37136,US
37137,US
23283,US
3110,US
14698,US
11694,US
47434,"BE, FR, DE, US"
39891,GB
76891,US
9651,"GB, US"
26865,GB
11398,"CA, US"
161687,
26244,
1588,US
287821,US
19150,US
25128,
18153,US
30910,
41282,US
12211,US
137236,US
9995,US
1698,DE
10480,"DE, US"
80713,ES
10685,US
1619,US
786,US
14805,US
51179,"GB, US"
46119,US
18074,US
170767,"IT, ES"
77332,
27665,US
29015,US
10562,US
201724,
12212,"CA, US"
14629,US
16,"AR, DK, FI, FR, DE, IS, IT, NL, NO, SE, GB, US"
13785,US
34299,US
15752,
22597,US
19348,US
10637,US
9003,GB
9064,GB
11569,"CA, US"
10434,DE
26484,US
39113,US
38126,US
53617,
469,US
2160,US
2161,US
3073,US
911,US
10973,US
34077,US
10787,US
43109,US
43230,US
15855,US
9507,US
27475,US
27764,US
27767,US
40760,US
40446,US
24664,US
21370,
20455,"JP, US"
10461,US
1485,GB
1597,US
641,US
10687,"DE, US"
63956,
6521,"DE, GB, US"
10763,US
100975,US
16888,US
10383,US
21142,US
78140,US
2134,US
18801,"GB, US"
18498,US
28605,US
42797,US
13465,US
27033,US
20367,US
71,"FR, GB"
1636,US
10647,US
19204,IT
13762,
12207,HK
11531,US
24100,"DE, NL, US"
10783,"FR, US"
47302,"FR, CA"
4327,US
4958,US
9678,US
11978,US
8870,"AU, US"
77434,"US, GB"
14295,US
681,"GB, US"
11372,GB
8452,US
10862,US
8871,"DE, US"
34045,"DE, CH, GB"
16340,"DE, US"
10481,US
10867,IT
10876,"DE, GB, US"
9741,US
79920,FR
146,"CN, HK, TW, US"
11849,"CZ, US"
11983,US
11678,"NZ, PK, US"
2669,"US, GB"
20721,US
2609,US
12714,US
92603,"FR, PT, ES"
708,"GB, US"
1857,US
10673,US
2604,US
10132,"CA, US"
11064,US
107,"GB, US"
40820,US
37716,
392,"GB, US"
8859,US
11688,US
12509,US
3981,US
711,US
2046,US
5001,US
8358,US
5994,US
25520,"GB, FR, DE, US"
1493,US
25660,KR
134,"FR, GB, US"
62677,US
21991,"FR, US"
10577,US
21355,US
29122,US
11973,US
1900,"DE, US"
44853,"GB, CA, FR"
10873,US
26719,US
31583,US
15739,US
15413,US
2623,US
11209,US
13715,US
19108,US
8043,US
43258,US
10655,US
75490,US
42261,US
34794,US
9989,"CA, US"
18828,US
9816,US
20637,US
5955,US
125498,
77825,TW
220976,US
66599,US
17474,US
11191,US
2613,US
22021,US
22048,US
17006,US
26333,US
16723,US
2018,US
31768,AU
287991,
47595,"FI, DE, IT, NO, SE"
18856,US
10499,DE
37949,"HU, FR, GB, DE"
83500,
47943,FR
74340,US
5709,US
11215,US
26477,US
10937,US
4639,US
96,US
90,US
11028,US
57240,
67307,US
19324,US
19933,US
12919,US
15785,US
31701,US
31563,US
12506,GB
89992,HK
70199,US
39507,"IE, GB, US"
62185,US
24826,US
30994,AU
17159,US
10110,US
18935,US
764,US
20287,US
26964,CA
71881,"GB, US"
15658,US
4918,GB
28368,US
58084,
52780,
48149,"FR, IT, US"
26156,
34101,
32054,"GB, US"
14464,"MX, US"
65501,US
32227,US
2614,US
40962,US
12704,US
580,US
24828,US
13703,US
36914,US
1547,US
42010,US
2608,US
32058,US
10019,US
11649,US
84499,US
13509,US
63639,GB
30175,US
51521,US
34379,US
22915,US
24940,US
37302,CA
10984,US
843,"CN, HK"
121091,
318,"US, DE"
12806,ES
9740,"GB, US"
10878,US
47588,"GR, FR"
10697,FR
7093,"BE, FR, GB"
16300,US
19405,US
1921,US
44412,"FR, GB, US"
21620,NZ
23685,US
12138,US
48217,"FR, CA"
6073,"MX, US"
39180,"AU, US"
35569,
25208,US
82103,BR
19513,US
2749,"DE, US"
10050,US
17203,"DE, US, GB"
168485,
95682,
54968,
49929,"IE, GB"
2302,US
32686,US
13889,JP
6028,GB
51802,US
42148,BR
29492,US
25447,
28410,US
38545,US
19490,US
31151,US
1888,US
38805,US
16618,US
2428,US
22013,US
15598,GB
43332,US
62127,US
56137,GB
17965,"GB, US"
29067,"GB, US"
33250,US
14460,US
17466,"CA, US"
9594,US
35976,US
4986,US
2453,US
33676,"CA, US"
4587,US
31004,US
125099,
27859,US
11454,US
38718,"JP, GB, US"
4192,GB
11607,US
14052,US
16889,US
39934,US
26580,US
21309,US
16263,US
4985,US
20704,US
23730,US
853,"IE, US, DE, GB"
10877,"CA, US"
5257,AU
77,US
20322,US
10833,US
20309,US
125093,
12658,US
10054,US
10646,US
2575,"IE, US"
55,MX
65075,US
44379,FR
2043,"CA, DE, US"
4133,US
56715,"FR, US"
10991,JP
15940,GB
26791,US
44069,IR
68894,"CN, DE, TW, US"
634,"FR, IE, GB, US"
10956,US
19366,"CA, US"
136558,
28308,"US, IL, DE"
9519,AU
13898,IR
196280,
9290,"AU, US"
13166,US
32590,US
109472,
153141,GB
52654,
70282,US
47643,CA
111,US
32488,US
10477,"AU, CA, US"
12484,US
2144,US
24113,
118052,"GB, US, IE"
1734,US
38047,"JP, FR"
8076,DE
4973,FR
8095,"GB, US, CH"
849,"ES, GB, IT, US"
27223,US
2981,US
39266,DE
31863,US
11307,US
46498,"FR, IT, US"
11163,"IT, FR"
11035,IT
18691,US
3784,US
78133,US
22829,US
35717,"FR, DE, JP, CH"
11936,"FR, IT"
25221,US
19494,US
40842,US
19357,US
33743,US
32924,
9062,US
11174,"DK, SE"
934,FR
9476,US
37691,"GB, FR, DE, ES, IT, CH"
115810,"ES, IT, FR, MX, BE"
10613,"DK, SE, US"
19094,US
14268,US
5852,US
808,US
49453,"FR, IT, US"
824,"AU, US"
37558,FR
676,US
88727,NO
26813,"FR, NP, CH, GB"
29572,"FR, GB"
48109,US
291675,
50541,
26255,US
22414,US
43329,US
42233,US
1406,US
13554,US
17664,US
66035,US
41050,"IT, FR"
1632,US
966,US
12639,"ES, US"
301,US
31527,US
4988,US
12623,US
11896,US
25538,"TW, JP"
17971,US
6498,DK
5923,US
15497,US
21876,US
11090,US
14034,US
21056,US
9397,US
9705,"AU, US"
26475,US
56934,
29937,CZ
49922,"GB, US"
10364,US
32458,NZ
1089,US
38043,"GB, US"
9967,US
17494,"JP, US"
17465,US
759,US
10297,US
29393,US
10653,US
21468,US
9576,US
22323,US
31935,US
126881,DE
52616,
10865,US
1995,US
10808,US
9799,"DE, US"
644,US
16161,US
10691,US
10615,US
47596,US
21488,FR
59733,
271462,AU
11826,"ES, GB"
24470,
9301,DE
11444,FR
15564,"CA, US"
60670,FR
55551,
40880,GB
10992,US
2140,"FR, US"
4248,"CA, US"
17612,CA
3134,FR
34899,"VN, DE, FR"
8217,US
22478,US
26483,US
24382,IT
11286,US
11950,US
12236,US
36245,"FR, IT"
43342,US
15875,US
26573,US
23439,US
10728,DE
5991,DE
11697,US
6106,"GB, US"
22477,US
19200,US
11300,US
16211,US
28650,US
42780,US
32569,US
20075,US
28430,GB
28794,IT
20197,US
43316,US
34689,"US, IT"
25690,"FR, US"
10238,SE
18929,GB
4789,IT
32595,AU
18030,US
18988,GB
11536,US
10339,US
39875,US
50031,GB
976,US
69605,US
65632,"IT, FR"
29471,"HU, RS, AT, DE"
4780,US
11906,IT
11713,HK
9589,DE
12481,HK
13333,"HK, US"
13938,US
10540,GB
9462,HK
82623,
2114,"JP, US"
8835,US
11371,"DE, US"
78248,"CI, BF, FR, IT, CH"
9517,"GB, US, FR"
25985,"GB, US"
15745,US
24977,US
36107,US
113271,US
58904,
103489,
13794,US
13795,US
103488,"US, BE"
73482,
38965,US
47817,US
31052,US
10868,"CA, US"
9395,"HK, US"
14506,"IT, GB"
5333,"AR, GB"
4281,GB
2,FI
26044,US
59797,US
14911,US
15592,US
15267,US
12710,US
30502,US
19382,US
24679,US
9599,US
94440,
17170,"JP, US"
18509,US
110428,FR
34604,US
14441,US
7520,US
10126,US
9602,US
23752,US
41952,US
3980,US
10127,US
12702,US
27397,US
9748,US
40095,US
10651,US
10141,US
27362,"GB, NL"
5680,US
26386,US
34053,US
25884,US
26355,US
10675,"FR, US"
38982,US
10130,US
2617,US
38615,US
21362,"GB, US"
30690,US
75889,
38500,GB
26723,US
20443,US
49365,US
11347,GB
12144,"IE, US"
13704,US
12505,US
41963,US
13482,US
34014,US
29739,US
12120,US
47818,US
38617,US
3543,"DE, US"
51321,
9604,US
24929,US
10925,US
13965,AU
24266,AU
58434,US
18197,US
70842,"GB, US"
38909,US
17126,US
11503,US
38558,US
9717,US
11966,US
2605,US
8740,"NL, FR"
25497,"GB, US"
38560,"IT, US"
50203,US
26798,US
91445,
41428,JP
8337,US
47493,"FR, US"
8463,
41974,"GB, US"
28176,US
9493,US
26603,US
33172,"US, CA"
29095,US
12582,GB
10001,AU
11352,US
12500,US
25678,US
25682,"US, CA, ZA"
32049,US
45225,US
1648,US
4105,US
22711,US
19124,US
69828,US
53150,US
10142,"TH, US"
3064,US
86093,US
10134,US
21291,US
4925,US
30352,US
15142,US
14550,US
32075,US
2210,"GB, US"
25005,"CA, US"
21721,US
116014,"CA, US"
11828,"SE, GB"
55699,"US, CA"
10551,US
20713,US
27461,US
41969,US
1380,US
19157,US
11465,US
17190,US
55059,US
9085,US
17819,US
46786,US
14776,GB
59585,US
32855,
29185,US
39787,US
32059,US
505,US
4486,"CA, FR"
10345,US
10222,US
12774,"DE, GB, US"
14621,US
19118,US
14372,"IT, US"
15138,US
9972,US
9494,US
17362,
9942,US
8216,NZ
4296,"CA, US"
24739,US
39197,US
9686,US
27418,US
39002,US
43345,US
31606,US
27607,US
37146,US
20006,US
8867,"US, AU"
12663,"NA, US, ZA"
331,US
11467,US
327,"GB, JP, US"
1548,"DE, GB, US"
13403,US
869,US
552,IT
36095,JP
33379,"GB, US"
196859,
47574,AU
2171,US
87462,US
20307,US
19142,US
41946,"FR, ES, GB"
10135,US
32767,US
56162,"DE, US"
24254,US
19236,MX
32261,GB
60276,
